id,latitude,longitude,name,cuisine,operator,street,city,postcode,housenumber,website,phone,email,type
FnD_id_489869145,45.8687443,10.8755678,Casa Beust,pizza,,Via Benaco,Torbole sul Garda,38069,15,,,,restaurant:pizza
FnD_id_497059302,46.0676326,11.31628,Agritur Tinglerhof,,,,,,,,,,restaurant
FnD_id_497065140,46.0056784,11.2726206,Al Sole,,,Località Brenta,Caldonazzo,38052,2,http://ristopizzasole.com/,+39 0461 718192,,restaurant
FnD_id_497089016,46.0059842,11.2411636,Bar Pasticceria Gelateria Al Lago,bistro;ice_cream,,Via Guido Donegani,Calceranica al Lago,38050,17,,,,cafe:bistro;ice_cream
FnD_id_497092919,46.0270136,11.2296822,Ristorante Valcanover,regional,,Via di Mezzo Lago,Pergine Valsugana,38057,3,http://www.albergovalcanover.it,+39 0461 548 037,albergo.valcanover@virgilio.it,restaurant:regional
FnD_id_497092958,46.0319673,11.2297645,Giropizza VIP,pizza,,Località Valcanover,Pergine Valsugana,,13,,+39 0461 512282,,restaurant:pizza
FnD_id_497095123,46.0383649,11.2370537,La Darsena,italian,,,,,,,,,restaurant:italian
FnD_id_497099020,46.0597263,11.2394635,Gelateria Bar Bianco,,,,,,,,,,cafe
FnD_id_498751319,46.0839607,11.316434,Baita Van Spitz,italian;regional,,Poun Van Spitz,Frassilongo,38050,1,,+39 342 123 4051,,restaurant:italian;regional
FnD_id_505366413,46.0888703,11.0646809,Bar Tabacchi Filippi,,,Strada di Cadine,Cadine,,16,,,,bar
FnD_id_506781475,45.8970821,10.8524804,Bar degli Amici,,,,,,,,,,bar
FnD_id_506781537,45.8825265,10.8567684,Restel de Fer,regional,,Via Restel de Fer,Riva del Garda,38066,10,https://www.resteldefer.com,+39 0464553481,info@resteldefer.com,restaurant:regional
FnD_id_508788335,45.9213952,10.887582,,,,,,,,,,,bar
FnD_id_510963459,45.8903019,10.8624376,Trattoria Sant'Alessandro,,,Via Sant'Alessandro,,38066,19,www.trattoriasantalessandro.com,+39 0464 661476,,restaurant
FnD_id_511138890,45.8849117,10.8400127,La Cambusa,,,Piazza Tre Novembre,Riva del Garda,,28,,,,pub
FnD_id_511154623,45.8750866,10.8727247,Mecki's Bar,,,Via Giacomo Matteotti,Torbole sul Garda,,106,,+39 0464 505191,,cafe
FnD_id_511197998,45.9168932,10.832553,Ristorante Castello,,,Via per San Lorenzo,Tenno,38060,29,https://www.ristorantecastellotenno.com/,+39 0464 500638,,restaurant
FnD_id_511198005,45.9174613,10.8328756,Hotel ristorante Antica Croce,,,Via dei Laghi,Tenno,38060,1,https://gardaslowemotion.it/it/,+39 0464 500620,info@gardaslowemotion.it,restaurant
FnD_id_511220865,45.8850865,10.7313339,Bar Azzuro,,,Via Alzer,Ledro,38067,5,https://www.campingazzurro.net,+39 0464 591276,,bar
FnD_id_514889050,45.9061941,10.8663832,Inter Bar,,,Via Santa Caterina,Arco,38062,85,,+39 0464 521242,,bar
FnD_id_520618620,46.1747544,11.2200828,Rosalpina,,,,,,,,,,bar
FnD_id_521417201,46.1753773,11.220648,Vico,,,,,,,,,,bar
FnD_id_522817953,46.169342,11.2106101,,,,,,,,,,,bar
FnD_id_537513269,46.1335973,11.2474976,La Vecchia Segheria,,,,,,,,,,restaurant
FnD_id_544348558,46.0641865,11.1304078,,,,,,,,,,,bar
FnD_id_544348559,46.0653014,11.1315779,,,,,,,,,,,bar
FnD_id_544348560,46.0649589,11.135579,Dorian Gray,,,Viale Trieste,Trento,38122,25,,,,bar
FnD_id_544348561,46.0614845,11.1336425,Bar Jungle,,,Piazza Vicenza,,38122,10,,,,bar
FnD_id_544429505,46.160519,11.1872821,,,,,,,,,,,bar
FnD_id_546185076,46.1582629,11.1405538,Agriturismo Simoni,regional,,Piazza degli Alpini,Palù,38030,13,,+39 0461 684 381,,restaurant:regional
FnD_id_550687807,46.0698291,11.1274108,H/àkka/,,,Via dei Ventuno,Trento,38122,1,,+39 349 7152966,akasha.snc@gmail.com,pub
FnD_id_554977838,45.9088843,10.8687096,Peter Pan,pizza,,Via Santa Caterina,Arco,38062,84,,+39 0464 513623,,restaurant:pizza
FnD_id_556679612,46.071873,11.1249148,Milli Eat & drink,pizza;italian,,Via del Suffragio,Trento,38122,2,https://www.millieatedrink.it/,+39 388 344 0317,,restaurant:pizza;italian
FnD_id_556679636,46.0719552,11.1244405,Ristorante Pizzeria Green Tower,pizza;regional,Green Tower S.R.L.,Via Torre Verde,Trento,38122,29,,+39 0461 231545,,restaurant:pizza;regional
FnD_id_557149903,46.070781,11.1122636,Pizza Pazza,pizza,Pedrolli Luca,Via Brescia,Trento,38122,8,,+39 0461 263756,,fast_food:pizza
FnD_id_557149998,46.0688418,11.1215699,Ristorante Pizzeria Chistè,neapolitan;pizza;fish,,Via delle Orne,Trento,38122,4,,+39 0461 262979,chiste-2011@live.it,restaurant:neapolitan;pizza;fish
FnD_id_557150023,46.0689788,11.1221561,TJ Bar,,Winner Bar S.R.L.S,Via delle Orne,Trento,38122,7,,,tjbar.viaorne7tn@yahoo.com,bar
FnD_id_557150055,46.0693724,11.1186442,Piadineria L'angolo tondo,burger,Massimo Sonn,Piazza della Portella,Trento,38122,11,,,,fast_food:burger
FnD_id_557150072,46.069007,11.1190616,Cafè Corner Bianco,,,Via San Giovanni,Trento,38122,34,,,,bar
FnD_id_557150086,46.0692598,11.1200138,Dersut Caffè,,,Via delle Orfane,Trento,38122,5,,,,cafe
FnD_id_557150099,46.0684658,11.1201696,San Michele Pizza,pizza,Guirgis Adel Samir Nasr & C.,Via Camillo Benso Cavour,Trento,38122,1,,,,fast_food:pizza
FnD_id_557150130,46.0681707,11.1203557,Pizza Cavour,pizza,Urso Anna Elisa,Via Camillo Benso Cavour,Trento,38122,22,,+39 0461 233753,,fast_food:pizza
FnD_id_557150199,46.0612236,11.1249285,Osteria della Mal'Ombra,,Massarelli Andrea,Corso Tre Novembre,Trento,38122,43,,+39 0461 390696,,bar
FnD_id_557150243,46.0675451,11.1209086,Cafè Nettuno,,,Piazza del Duomo,,38122,34,,+39 0461262826,,cafe
FnD_id_557150264,46.0684381,11.1200458,Cafè Cavour,,,Piazza Santa Maria Maggiore,Trento,38122,19,,,,bar
FnD_id_557150278,46.0683381,11.1198472,Rosa d'Oro,regional;pizza,Ristora snc di Calzà Stefano & C.,Piazza Santa Maria Maggiore,Trento,38122,211,https://www.ristoranterosadoro.com,+39 0461 261792,rosadorotrento@gmail.com,restaurant:regional;pizza
FnD_id_557169191,46.0687103,11.1203815,Accademia,,,Vicolo Colico,Trento,38122,6,,,,bar
FnD_id_557197346,46.0674142,11.1176564,Bar Ateneo,,,Via Don Giovanni Battista Zanella,Trento,38122,3,,+39 0461 261197,,bar
FnD_id_557197347,46.0674557,11.117882,Orient,chinese;japanese;thai,,Via Don Giovanni Battista Zanella,Trento,38122,11/1,http://www.ristoranteorient.it,+39 0461 234435,,restaurant:chinese;japanese;thai
FnD_id_557197349,46.0666824,11.1209908,5 Sensi,pizza,,Piazza Adamo d'Arogno,Trento,38122,13,,,,fast_food:pizza
FnD_id_557197351,46.0667626,11.1209536,Bar Duomo,,SQUISITI S.R.L,Via Giuseppe Verdi,Trento,38122,40,,+39 0461 981199,,bar
FnD_id_557197352,46.0669201,11.120637,Al Duomo,pizza,,Via Giuseppe Verdi,Trento,38122,77,,+39 0461 237209,,restaurant:pizza
FnD_id_557197354,46.0670381,11.1209781,Te Ke Voi?,,,Piazza del Duomo,Trento,38122,22,,,,bar
FnD_id_557992526,46.0748394,11.1246081,La Perla d'Oriente,chinese,Liu Xinjie & C.,Largo Nazario Sauro,Trento,38122,12,,+39 0461 981300,,fast_food:chinese
FnD_id_558528917,46.0689371,11.1200614,Bar Orchidea,,,Via delle Orfane,Trento,38122,17,,,,cafe
FnD_id_558621094,46.0644994,11.1211949,Bar Roby,,,Via del Travai,Trento,38122,34,,+39 0461 231868,,cafe
FnD_id_558628474,46.0703852,11.1247107,Suite Café,,,Via del Suffragio,Trento,38122,83,,,,bar
FnD_id_558628481,46.0701955,11.1250694,Antica Trattoria Due Mori,italian,,,,,,,,,restaurant:italian
FnD_id_562715340,46.1385343,11.1139574,Pizzeria Corona,pizza;regional,,Piazza Manci,Lavis,38015,2,,,,restaurant:pizza;regional
FnD_id_562715342,46.1389748,11.1127669,Pizza Granda,pizza,KM SRL,Via Giacomo Matteotti,Lavis,38015,33,http://www.pizzagrandalavis.com/,+39 0461 240321,kmsrl@yahoo.it,fast_food:pizza
FnD_id_562715344,46.1400657,11.1114152,Pizzeria Dolomiti,pizza,,,,,,,+39 0461 246795,,restaurant:pizza
FnD_id_562715347,46.1417257,11.1077894,Lavis Pizza,pizza,,,,,,,,,fast_food:pizza
FnD_id_563398643,46.0678846,11.1213096,Aquila d'oro,,,Via Rodolfo Belenzani,Trento,38122,76,,,,cafe
FnD_id_563415882,46.0583628,11.1278862,Europa,,,,,,,,,,bar
FnD_id_563415898,46.0564897,11.1306784,Green Bar,,,,,,,,,,bar
FnD_id_563436064,46.0531736,11.1296579,Melody 2.0,,,,,,,,,,bar
FnD_id_563752837,46.0682016,11.1233791,La Bella Vita,,,Via Oriola,Trento,38122,28,,,,bar
FnD_id_563754421,46.0685089,11.1234058,Il posto di Ste,,,Via Malpaga,Trento,38122,20,,,,restaurant
FnD_id_563754461,46.0686486,11.1255451,Le Note Cafè,,,Via Santa Maria Maddalena,Trento,38122,3,,,,bar
FnD_id_563754485,46.0697703,11.1254356,Alla Grotta,pizza;regional,Gepim s.n.c. di Calzà Stefano & C.,Vicolo San Marco,Trento,38122,6,,+39 0461 987197,,restaurant:pizza;regional
FnD_id_563754506,46.0710994,11.1258433,Alla Mostra,pizza;italian;indian,,Piazza della Mostra,Trento,38122,13,,+39 0461 1823484,,restaurant:pizza;italian;indian
FnD_id_563755822,46.0714592,11.1257528,Caffè al castel,,,Piazza della Mostra,Trento,38122,22,,,,cafe
FnD_id_564884219,46.0127302,11.2985019,Wald,,,Via Dante Alighieri,Levico Terme,38056,55,https://waldtaste.it,,,restaurant
FnD_id_565160675,46.2930703,11.7788283,Chalet La Baita,,,,,,,,,,bar
FnD_id_568433875,46.0174296,11.3344358,Agritur Maso Rosso,,,,,,,,,,restaurant
FnD_id_568433880,46.0141083,11.3180702,Bar Selva,,,,,,,,,,bar
FnD_id_570699433,46.0396592,11.2424562,Meridiana,,,,,,,,,,restaurant
FnD_id_570753040,46.0688122,11.1213424,Casa del Cioccolato,chocolate,Casa del Cioccolato S.N.C.,Via Rodolfo Belenzani,Trento,38122,21,,+39 0461 234352,,cafe:chocolate
FnD_id_570818497,46.0678635,11.1248636,City Bar,,,,,,,,,,bar
FnD_id_570818625,46.0685346,11.123725,Ca' dei Gobj - Ristorante Birreria,pizza;regional,La San Marco SRL,Via del Simonino,Trento,38122,14,,+39 0461 262730,reservation.cadeicobj@gmail.com,restaurant:pizza;regional
FnD_id_571193717,45.8964928,10.8519001,Caffè Speed Since1969,,,Via San Nazzaro,Riva del Garda,38066,2,,,,cafe
FnD_id_580767433,45.8882678,10.8429605,Bar Roma,,,,,38066,,,,,bar
FnD_id_583378546,45.9200846,10.8701365,Pizzeria Ristorante Centrale,regional,,,,,,,,,restaurant:regional
FnD_id_584849651,46.0712924,11.1246094,Al Porteghet,,,Passaggio Silvio Dorigoni,Trento,38122,3,,,,bar
FnD_id_600916200,45.9917124,11.2625953,Bar Centrale,,,,,,,,,,cafe
FnD_id_606228615,46.006716,10.6979423,Carlone,,,,,,,,,,restaurant
FnD_id_608058937,46.4376758,11.2163572,Restaurant PanoramaHotel Penegal,,,,,,,,,,restaurant
FnD_id_609130800,46.417282,11.1663497,Hotel Waldheim,,,Via Bifio Ruffre,Sarnonico,38010,1,,,,restaurant
FnD_id_613342904,45.9934061,10.9269382,Bar Parete Zebrata,,,,,,,,,,cafe
FnD_id_614841366,46.354057,10.9135918,La Segosta,regional,,Via Trento,Malé,38027,59,http://www.segosta.com/,+39 0463 901390,info@segosta.com,restaurant:regional
FnD_id_616524561,46.4007023,10.8471823,Ristorante Pizzeria 800,regional,,,Rabbi,38020,105,,,,restaurant:regional
FnD_id_616524576,46.401116,10.8452695,Bar Centrale,,,,Rabbi,38020,150,,,,cafe
FnD_id_616524577,46.4008924,10.8468011,Bar Trafojer,,,,,,,,,,cafe
FnD_id_616524688,46.4084443,10.797753,Al Molin,regional,,,,,,https://www.almolin.it/,,,restaurant:regional
FnD_id_616524794,46.4084995,10.8247999,Al Cervo,regional,,,,,,,,,restaurant:regional
FnD_id_622616083,46.3561369,10.6629059,Bar Sandwich,,,Via dei Cavai,Peio Fonti,38020,15,,,,bar
FnD_id_622616549,46.3436876,10.9018118,La Locanda De Mauris,pizza;regional,,Via Nazionale,Croviana,38027,100,http://www.lalocandademauris.it,+39 0463 903037,francomazzottacs@msn.com,restaurant:pizza;regional
FnD_id_622616647,46.3514979,10.9115088,Pasticceria Verginello,,,,,,,,,,cafe
FnD_id_622616653,46.3522903,10.9131789,,,,,,,,,,,bar
FnD_id_623460551,45.9096972,10.8695648,Open Bar,,,,,,,,,,cafe
FnD_id_623890479,46.4206832,11.7059765,Ristorante La Soldanella,,,,,,,,,,restaurant
FnD_id_623894359,46.423254,11.6889092,Malga Aloch,,,,,38036,,,,,restaurant
FnD_id_643873322,46.0584238,11.1305324,Pizzeria Bella Italia,kebab;pizza,PAKI s.a.s.,Via Gorizia,Trento,38122,5,http://bellaitalia-trento.it,+39 0461 931663,,fast_food:kebab;pizza
FnD_id_650441609,45.8936366,11.0402375,,,,,,,,,,,cafe
FnD_id_651743048,46.169092,11.0116136,La Lanterna,,,,,,,,,,restaurant
FnD_id_660602729,46.0710082,11.1223206,Clesio,italian,,,,,,,,,restaurant:italian
FnD_id_660602730,46.0729319,11.1222732,Bar Buonconsiglio,,,Via Gian Domenico Romagnosi,Trento,38122,10a,,,,bar
FnD_id_663038618,46.0711856,11.1402766,Bar Satellite,,,,,,,,,,bar
FnD_id_663551035,46.2589577,10.5832379,Bar Cadì,,,,,,,,,,cafe
FnD_id_665088011,46.1024279,11.1929655,La Canopa,,,,,,,,,,restaurant
FnD_id_666808301,46.0531494,11.4108356,Al Goloso,,Montibeller Mario,Via Trogher,Roncegno Terme,38050,3,,,,fast_food
FnD_id_667341321,46.1385894,11.1043856,Sushi Koi,japanese,,,,,,,,,restaurant:japanese
FnD_id_671569115,45.9580679,10.9071515,Ristorante-Bar -Pizzeria alle Bocce,,,,,,,,,,restaurant
FnD_id_673196028,46.0529493,11.4102617,Bar Tre Venezie,,,,,,,,,,cafe
FnD_id_673740777,46.0491789,11.1458103,"Bar Locanda ""La Canonica""",,,,,,,,,,bar
FnD_id_676855713,46.050516,11.2216775,Betty Bar,,,,,,,,,,cafe
FnD_id_677998379,46.0618755,11.1524346,Bar Renè,,,,,,,,,,bar
FnD_id_690739293,45.8191403,10.9576765,Il Brillo Parlante,,,,,,,,,,bar
FnD_id_692740839,45.8435801,11.008539,Mery,coffee_shop,,,,,,,,,cafe:coffee_shop
FnD_id_702858552,46.0349479,10.8713502,Al Pont,,,,,,,,,,bar
FnD_id_702858655,46.0355036,10.8696165,Pub Saloon,,,,,,,,,,pub
FnD_id_702858982,46.0316103,10.8691315,Saionara,,,,,,,,,,restaurant
FnD_id_702859043,46.0364928,10.8755266,Don Pedro,,,,,,,,,,restaurant
FnD_id_702859059,46.0349105,10.8719622,Posta,,,,,,,,,,restaurant
FnD_id_703789987,46.0709597,11.1248867,Bar Martin,,,Via del Suffragio,Trento,38122,51,,,,bar
FnD_id_721098547,46.0006063,10.6933448,,,,,,,,,,,bar
FnD_id_721098571,46.0011423,10.6924985,Miramonti,,,,,,,,,,bar
FnD_id_721666676,46.2442519,11.7674447,Malga Tognòla,regional,,,,,,,,,restaurant:regional
FnD_id_722738557,46.2613758,11.7608256,Malga Valcigolera,,,,,,,,,,bar
FnD_id_722739712,46.2169888,11.807675,Dismoni,regional,,,,,,,,,restaurant:regional
FnD_id_722739772,46.2706958,11.7732329,Malga Ces,regional,,,,,,,,,restaurant:regional
FnD_id_722987884,46.4300927,11.686136,Bar Gelateria Leon d'Oro,,,Piaza de Comun,Pozza di Fassa,38036,9,,,,bar
FnD_id_724349525,46.430621,11.6877508,Pub Mirò,,,Piaza del Malgher,Pozza di Fassa,38036,,,,,pub
FnD_id_724391083,46.4299006,11.6892088,Bar Anny,,,Strada de Meida,Pozza di Fassa,38036,44,,,,bar
FnD_id_725564126,45.8694719,10.8756162,Bellavita,pizza,,Piazza Benacense,,,6,,+39 0464 505606,,restaurant:pizza
FnD_id_729605633,45.9359373,11.0960157,Bar Sport,sandwich,,,,,,,,,cafe:sandwich
FnD_id_730906413,45.9345434,11.0944994,Bar da Matita,,,,,,,,,,cafe
FnD_id_734201620,45.8699429,10.7453614,Pizzeria Valmaria,pizza,,Via val Maria,Ledro,38067,53,,,,restaurant:pizza
FnD_id_736750203,46.430471,11.6863624,Bar Al Ponte,,,Piaza de Comun,Pozza di Fassa,38036,1,,,,bar
FnD_id_738909735,46.2731171,11.0906916,Caffetteria del castello,,,,,,,,,,cafe
FnD_id_739109140,46.17553,11.8301722,Caffé Pasticceria Zanetel,,Zanetel Ketij,Via Angelo Guadagnini,,,32,,+39 0439 62411,,cafe
FnD_id_739371721,46.1510563,11.7954436,Bar Caffe Obber,,,,,,,,+39 0439 67056,,cafe
FnD_id_739687306,46.1543646,11.8482203,Ristorante Le Vale,,,,,,,,,,restaurant
FnD_id_748752268,46.1475426,11.7582162,Ristorante Pizzeria Passo Gobbera,pizza,,,,,,,,,restaurant:pizza
FnD_id_748783529,45.817549,10.9562658,Bar Bianco,,,Via Giuseppe Garibaldi,,,1,,+390464395298,,bar
FnD_id_748785558,45.8171784,10.9548487,Hotel Zeni,,,Via Roma,Brentonico,,16,,,,bar
FnD_id_748789582,45.9121093,11.023236,Le Strie,italian,,,,,,,+3904641982718,,restaurant:italian
FnD_id_752842821,45.8636183,11.0086839,QuoVadis Pizza and Food,,,,,,,,,,fast_food
FnD_id_758777435,46.2604516,11.8014262,Sass Maor,,,,,,,,,,restaurant
FnD_id_761561674,46.1934865,11.866794,Bar Al Lago,,,,,,,,,,cafe
FnD_id_761561892,46.200985,11.855901,Chalet Piereni,,,,,,,,,,cafe
FnD_id_762064479,46.4394741,11.1364705,Croce Bianca,,Dondi Silvia,Via Virgilio Inama,Fondo,38013,5,,,,cafe
FnD_id_763554046,46.064535,11.0969359,,,,,,,,,,,bar
FnD_id_764073298,46.0642247,11.0963426,Osteria San Rocco,italian,,Via Lodovico de Balzani,Trento,38123,2,http://www.osteriasanrocco.it/,+39 0461 983917,osteriasanrocco@gmail.com,restaurant:italian
FnD_id_771959022,46.2638861,10.952735,Chalet Tovel,regional,,,,,,,,,restaurant:regional
FnD_id_777284830,45.9041738,11.0432585,Pizzeria Brione,pizza,,,,,,,+39 0464 413444,,restaurant:pizza
FnD_id_778610072,45.8983994,11.0367065,Bar Moon,,,Via Pasqui,Rovereto,38068,,,,,bar
FnD_id_780142013,45.8927362,11.0400365,Tosteria Italiana,pizza,,Via Paoli,Rovereto,38068,20e,,,,restaurant:pizza
FnD_id_783945816,45.8911217,11.0437175,Bar 18,,,Piazza Antonio Rosmini,Rovereto,38068,2,,,,bar
FnD_id_790404928,46.0278025,11.2456279,Ca'Rossa,,,,,,,,,,restaurant
FnD_id_791724497,45.890267,11.0423582,Cafè Vanila,,,Via Giuseppe Mazzini,Rovereto,38068,44,,,,bar
FnD_id_798801352,46.0690382,11.136194,Bar Stella,,,,,,,,,,bar
FnD_id_799244306,46.0112745,11.3003904,Ristorante Boivin,,,Via Giuseppe Garibaldi,Levico Terme,38056,9,,,,restaurant
FnD_id_799244380,46.0092258,11.2998717,La Stua,regional;italian;pizza,,Via Cesare Battisti,Levico Terme,38056,62,https://lastualevicoterme.wixsite.com/,+39 0461 707028,,restaurant:regional;italian;pizza
FnD_id_799244416,46.0166373,11.2947388,Pizzeria Ristorante Millennium,pizza,Nicola Chirico,Viale Vittorio Emanuele,Levico Terme,38056,50,http://www.pizzeriamillennium.it,+39 0461 703012,info@pizzeriamillennium.it,restaurant:pizza
FnD_id_799244882,46.0113169,11.3023093,Bar al Conte,,,Via Regia,Levico Terme,38056,8,,+39 0461 702302,,bar
FnD_id_800125238,46.0107281,11.2914254,Bar Al piccolo parco,,,,,,,,,,bar
FnD_id_802269764,45.8887242,11.0431131,Sushi alla Roza,japanese,,,,,,,,,restaurant:japanese
FnD_id_802567867,46.2796541,11.6484818,Agritur Malga Valmaggiore,alpine_hut,,,,,,,,,restaurant:alpine_hut
FnD_id_803487776,45.8857342,10.839254,Leon D'Oro,italian,,Via Fiume,Riva del Garda,,28,,+39 0464 552341,,restaurant:italian
FnD_id_803634498,45.886038,10.8396464,Bella Napoli,,,Via Armando Diaz,,,29,,,,restaurant
FnD_id_804068698,46.1566669,10.7607935,Egal,,,,,,,,,,bar
FnD_id_806380609,46.0551729,11.1301128,,,,,,,,,,,cafe
FnD_id_806751374,45.8883706,11.0405798,Harry'S Bar,,,Via Dante Alighieri,Rovereto,38068,40,,,,cafe
FnD_id_807143316,45.8855622,10.7329386,Green Ice,,Tarolli Ezio & C. S.a.s.,Viale Foletto,Ledro,38067,10,https://www.greenice.info,,,cafe
FnD_id_808635723,45.8779202,10.8801142,Rustico,,,,,,,,,,restaurant
FnD_id_811086967,46.0707584,11.1240341,Ristorante al Vò,regional,,Vicolo del Vò,Trento,38122,11,https://www.ristorantealvo.it/,+39 0461 985374,,restaurant:regional
FnD_id_811086992,46.0691856,11.1242758,Union Casa del Caffè,coffee_shop,Union Casa del Caffè SNC,Via San Pietro,Trento,38122,38,https://www.casadelcaffetn.it,+39 0461 985104,unioncasadelcaffe@gmail.com,cafe:coffee_shop
FnD_id_811087041,46.0669357,11.1202703,Le due spade,,,Via Don Arcangelo Rizzi,Trento,38122,11,http://www.leduespade.com,+39 0461 234343,info@leduespade.com,restaurant
FnD_id_811268615,45.6942819,10.9755218,Monti Lessini,regional,,,,,,,+39 0464 671253,,restaurant:regional
FnD_id_814239901,46.0728256,11.1250556,Pizza Granda,pizza,,Via Alessandro Manzoni,Trento,38122,33a,,,,fast_food:pizza
FnD_id_828706615,45.8998773,10.8656722,Osteria Le Servite,regional,,Via Passirone,,38062,68,https://leservite.com/,+39 0464 557411,,restaurant:regional
FnD_id_828742974,46.1001891,10.7392088,Albergo Ristorante Casa Moresc,,,,,,,,,,restaurant
FnD_id_837195066,46.1557866,11.5271978,,,,,,,,,,,restaurant
FnD_id_837845204,46.1516195,11.5162583,,,,,,,,,,,cafe
FnD_id_846628179,46.2750219,11.0483338,Ristorante Dal Pez,,,,,,,,+39 0461 655536,,restaurant
FnD_id_848797457,46.264514,11.0866919,Bar Centrale,,,,,,,,,,cafe
FnD_id_850250435,46.2395872,11.0621191,Trattoria al Lago,italian,Piffer Paolo,Località Castelletto,Ton,38010,2,https://www.trattoriaallago.it/,+39 0461 601423,paolopiffer@alice.it,restaurant:italian
FnD_id_850582185,46.0231844,10.8192864,Al Castelliere,pizza,,,,,,,,,bar:pizza
FnD_id_853801020,46.0667156,11.1291738,Mamma Mia,kebab;pizza,,Via Brigata Acqui,Trento,38122,5,,,,fast_food:kebab;pizza
FnD_id_853801053,46.067005,11.1283028,Edy Bar,,,,,,,,,,bar
FnD_id_853801604,46.0667649,11.1292479,Sayonara,,,,,,,,,,cafe
FnD_id_853802199,46.0665031,11.1298976,,,,,,,,,,,bar
FnD_id_853802391,46.0664323,11.1301177,Ni Hao,japanese;chinese;thai,Wang Andrea,Via Giuseppe Grazioli,Trento,38122,68,,+39 0461 090887,,fast_food:japanese;chinese;thai
FnD_id_853802748,46.0655401,11.1229622,Casa Lia,,,Via Giuseppe Mazzini,Trento,38122,50,,,,restaurant
FnD_id_853803032,46.0655795,11.1320572,Fast Food,,,Via Benedetto Giovanelli,Trento,38122,1,,,,fast_food
FnD_id_853824031,46.0539954,10.8732183,Bar Dologno,pub,,,,,,https://it-it.facebook.com/dologno/,+39 0465 701761,,restaurant:pub
FnD_id_858394165,46.0697587,11.1276354,Barycentro,,,Piazza Venezia,Trento,38122,38,,,,bar
FnD_id_859538691,45.9406668,11.2511743,Astoria,italian,,,,,,,,,restaurant:italian
FnD_id_859538693,45.9408451,11.2508268,Bertoldi,italian,,,,,,,,,restaurant:italian
FnD_id_859538698,45.9415462,11.251462,Esperia,italian,,,,,,,,,restaurant:italian
FnD_id_859540287,46.2128778,11.0924913,Bar Mirtillo,,Noldin Antonella,Via Arturo De Varda,Mezzolombardo,38017,33,,,,cafe
FnD_id_859540318,46.2134513,11.093375,Bar Giulia,,Bar Giulia SAS,Via San Francesco,Mezzolombardo,38017,7,,,,cafe
FnD_id_859541354,46.0995667,11.1193008,Bar Melta,,,Via di Melta,Melta di Gardolo,38121,57,,,,pub
FnD_id_859545377,46.2784569,11.4524409,Alla Cascata,,,,,,,,,,bar
FnD_id_859560045,46.2908806,11.4603251,Mavi's Lounge Burger,burger,,Piazza Scopoli,,,2,https://mavisloungeburger.it,+39 353 472 4299,,fast_food:burger
FnD_id_859560059,46.2908149,11.4608728,Caffè Pizzeria Tana del Grillo,,,Piazza Verdi,,,2,,+39 0462 235617,,cafe
FnD_id_860056636,46.4147095,11.1773181,El Nos Bar,,,,,,,,,,cafe
FnD_id_860260433,46.0668882,11.1204973,Line Cafè,,Franco Scrivano,Via Giuseppe Verdi,Trento,38122,75,,,,bar
FnD_id_861050488,46.2081112,11.0940885,La Paninoteca,fish;pizza;regional,Collu Ettore,Via Trento,Mezzolombardo,38017,24,,+39 0461 602338,,restaurant:fish;pizza;regional
