id;latitude;longitude;geometry;name;type;street;city;postcode;housenumber;cuisine;description;operator;website;phone;email
10010733340;45.8652525;10.8043469;POINT (10.8043469 45.8652525);Pia Casa dell'Incoronata;hotel;Via della Madonna;Ledro;38067;2;;;;https://www.piacasadellincoronata.it/;+39 0464 509004;p.c.incoronata.biacesa@virgilio.it
10011362817;46.1627035;11.0074374;POINT (11.0074374 46.1627035);La Perla;hotel;Via Clamer;;38010;17;;;;https://www.laperlahotel.net/;;
10035794989;45.8891869;10.7302416;POINT (10.7302416 45.8891869);Hotel Silvana;hotel;Via Nuova;Ledro;38067;6;;;;https://www.albergosilvanaledro.it/;+39 0464 591068;info@albergosilvanaledro.it
10314923686;45.9503347;11.2636417;POINT (11.2636417 45.9503347);Caminetto mountain resort;hotel;;;;61;;;;;;
10616531558;45.7825924;10.9425846;POINT (10.9425846 45.7825924);Fabilia Family Hotel Polsa;hotel;;;;;;;;;;
10728486556;46.4256881;11.1584584;POINT (11.1584584 46.4256881);Villa Belfiore;hotel;Via Roen;;;6;;;;http://www.villa-belfiore.it;;
10728571812;46.4279714;11.1546462;POINT (11.1546462 46.4279714);HVAR Hotel Villa Argentina Ronzone;hotel;Via Mendola;Ronzone;38010;42;;;;;+39 379 120 3805;
10732974154;46.2961233;11.786722;POINT (11.786722 46.2961233);Hotel Alpenrose;hotel;;;;;;;;https://villagehotel.it;;
10767085662;46.1704863;11.095722;POINT (11.095722 46.1704863);Agritur Lavanda;guest_house;Località Albera Pina;Terre d'Adige;38097;2a;;;Azienda Agricola Roncador Mariano;;;
10773666746;46.1130512;11.1344759;POINT (11.1344759 46.1130512);Maso Librar;guest_house;;;;;;;;https://agriturmasolibrar.it;;
10813258871;46.1912193;11.1602024;POINT (11.1602024 46.1912193);La Fagitana;guest_house;Via Case Sparse;Faedo;38010;13;;;;;+39 329 762 0428;
10814819605;46.0618829;11.1150612;POINT (11.1150612 46.0618829);Habitat;guest_house;;;;;;;;;;
10945682231;46.1588351;11.1152477;POINT (11.1152477 46.1588351);Agritur Maso Tratta;guest_house;;;;;;;;http://www.masotratta.net;;
10945682232;46.158038;11.1142663;POINT (11.1142663 46.158038);Agritur Maso Grener;guest_house;;;;;;;;https://www.masogrener.it;;
10995069806;46.3651495;11.0325875;POINT (11.0325875 46.3651495);B&B Casa Redolfi;hotel;;;;;;;;;;
11010942890;46.2069457;11.8283217;POINT (11.8283217 46.2069457);Rifugio Petina;alpine_hut;;;;;;;;;;
11058054898;46.2638974;11.8016995;POINT (11.8016995 46.2638974);Hotel Colbricon;hotel;Via Passo Rolle;San Martino di Castrozza;38054;229;;;;https://www.hotelcolbricon.it/;;
11079071705;46.0817513;11.1148727;POINT (11.1148727 46.0817513);Sole&Luna Apartment;chalet;;;;;;;;;;
11090941789;46.0715959;11.1247737;POINT (11.1247737 46.0715959);Locanda Le Due Travi;guest_house;;;;;;;;https://www.locandaleduetravi.it/;;
11126265130;46.159724;11.296417;POINT (11.296417 46.159724);B&B La Balbina;guest_house;;;;;;;;;;
11140407136;46.0728678;11.1493796;POINT (11.1493796 46.0728678);Villa Madruzzo;hotel;Via Ponte Alto;Trento;38121;26;;;;https://www.villamadruzzo.com/;;
11165402518;45.8807165;10.8547268;POINT (10.8547268 45.8807165);MyLago;hotel;Via Franz Kafka;Riva del Garda;38066;1;;;;;;
11180621537;46.1300525;10.7569713;POINT (10.7569713 46.1300525);Palazzo Lodron Bertelli;hotel;Piazza S. Antonio;;38080;8;;;;https://www.palazzolodronbertelli.it/;"+393387711307;+393358754925";info@palazzolodronbertelli.it
11273005409;46.0294727;11.3750067;POINT (11.3750067 46.0294727);Sosta Camper Trentino;caravan_site;Via Belvedere;Novaledo;38050;7;;Camping per soste e campeggio di: camper, roulotte, bikepackers, bikers. Piazzole e servizi per la tua vacanza in Trentino plein air.;;https://www.sostacampertrentino.it;+39 344 8305 4908;
11288162477;46.2939896;11.4174206;POINT (11.4174206 46.2939896);B&B Casa Giovannelli;hotel;;;;;;;;;;
11293640372;46.0620022;11.0964295;POINT (11.0964295 46.0620022);La casa delle farfalle;guest_house;Via ai Dineri;Trento;38123;8;;;;;;
11299909649;46.13855;11.1139129;POINT (11.1139129 46.13855);Albergo Ristorante Corona;hotel;;;;;;;;;;
11333016596;46.3620609;11.0427269;POINT (11.0427269 46.3620609);B&B Incanto;guest_house;Via Maiano;Cles;38023;11;;;;http://www.incantocles.it/;;incantocles@gmail.com
11375777737;46.0678589;11.1213123;POINT (11.1213123 46.0678589);Boutique Aquila d'oro;guest_house;Via Rodolfo Belenzani;;;76;;;;;;
11498496594;45.8933235;10.6887638;POINT (10.6887638 45.8933235);Hotel Locanda alla Perla;hotel;Via Giuseppe Garibaldi;Ledro;38067;73;;;;https://www.allaperla.it/;;
11499418169;46.2858715;11.5474226;POINT (11.5474226 46.2858715);Regina delle Dolomiti;hotel;;;;;;;;;;
11505383933;45.8896801;10.6694568;POINT (10.6694568 45.8896801);Camping Albergo Casavecchia;hotel;Via Guglielmo Marconi;Ledro;38067;11;;;;https://www.campingcasavecchia.it/;+39 0464 596184;info@campingcasavecchia.it
11510438368;45.8924321;10.7009959;POINT (10.7009959 45.8924321);Azienda agricola Pinabel;guest_house;Via Giacomo Cis;Ledro;38067;2;;;;;+39 349 3212193;
11518961593;45.8998337;10.7249073;POINT (10.7249073 45.8998337);Hotel Prealpi;hotel;Via III Novembre;Ledro;38067;10;;;;https://www.leprealpiledro.it/;;info@leprealpiledro.it
11524113630;45.9014612;10.7252511;POINT (10.7252511 45.9014612);Family Hotel Adriana;hotel;Via Doghen;Ledro;38067;3;;;;https://www.hotel-adriana.it;+39 0464 591184;info@hotel-adriana.it
11527408837;45.922214;10.7248278;POINT (10.7248278 45.922214);Campo Scout Val di Concei;camp_site;;Ledro;38067;;;;;;;sierraledro@yahoo.it
11528032047;45.9087218;10.7292189;POINT (10.7292189 45.9087218);B&B Villa Cinzia;guest_house;Via di Gornòa;Ledro;38067;3;;;;https://bbvillacinzialedro.it/;+39 0464 591792;info@bbvillacinzialedro.it
11533721968;45.9114433;10.726124;POINT (10.726124 45.9114433);Hotel Cadria;hotel;Via Unità d'Italia;Ledro;38067;25;;;;https://www.hotelcadria.it/;+39 0464 591136;hotelcadria@hotmail.com
11545395869;45.7431456;10.9688529;POINT (10.9688529 45.7431456);Unnamed;caravan_site;;;;;;;;;;
11559810330;46.2168591;11.0457406;POINT (11.0457406 46.2168591);B&b Paganella;guest_house;;;;;;;;;;
11572083717;45.8951395;10.8884431;POINT (10.8884431 45.8951395);Unnamed;caravan_site;;;;;;;;;;
11630972416;45.9116097;10.9108713;POINT (10.9108713 45.9116097);La Villa;guest_house;Località Gazzi;Arco;38062;8;;;;;;
11690585026;45.8896247;11.009921;POINT (11.009921 45.8896247);BeB Anna;guest_house;Via Mazzole;Isera;;3;;;;http://bebanna.tn.it/;+39 392 45 20 513;beb.anna@virgilio.it
11727717089;45.8876456;11.0451622;POINT (11.0451622 45.8876456);Casa Bettini;guest_house;Via della Terra;;;41;;;;;+39 347 105 1839;
11755659751;46.031474;11.0258164;POINT (11.0258164 46.031474);Pra dela Lori;alpine_hut;;;;;;;;;;
11760235919;46.2253316;10.8282922;POINT (10.8282922 46.2253316);Residence Living Brenta;hotel;Via Vallesinella;;;3;;;;;;
11762486173;45.9575281;11.0317647;POINT (11.0317647 45.9575281);Area sosta Bellaria;caravan_site;;;;;;;;;;
11800052013;46.3761818;11.6590101;POINT (11.6590101 46.3761818);Hotel Moena;hotel;;;;;;;;;;
11837596944;45.920694;10.8991566;POINT (10.8991566 45.920694);Agriturismo La Terra;guest_house;Via Cappuccini;Arco;38062;6;;;;https://www.agriturlaterra.it/;+39 0464 357695;contact@agriturlaterra.it
11913560069;45.8874574;11.0346356;POINT (11.0346356 45.8874574);Convitto universitaria opera armida barelli;hostel;Via della Gora;;38068;9;;;;;+39 345 397 7312;
11945003419;45.9122059;11.1637856;POINT (11.1637856 45.9122059);Longanorbait B&B;guest_house;;Folgaria;;34;;;;;;
11949825659;46.4644151;11.7169262;POINT (11.7169262 46.4644151);Soggiorno Dolomiti;hotel;Strèda Madona de Lourdes;Mazzin;38030;718;;;;https://www.soggiornodolomiti.it/;+39 462 767351;
11978681073;45.9194904;10.8841566;POINT (10.8841566 45.9194904);Locanda 53;guest_house;Via Vergolano;Arco;38062;53;;;;https://www.locanda53.it/;;info.locanda53@gmail.com
12001435125;46.1513417;11.8018913;POINT (11.8018913 46.1513417);Miramonti;hotel;Via Dolomiti;;;40;;;;http://www.hotelmiramontimer.com;+39 0439 67127;info@hotelmiramontimer.com
12001435807;46.1069715;11.77405;POINT (11.77405 46.1069715);Albergo Al Lago;hotel;Via Nazionale;Pontet;38050;9;;;;;;
12012237594;45.8673623;10.9432056;POINT (10.9432056 45.8673623);B&B Cà dei Fazzilisti;guest_house;Località Pizzole;Valle San Felice;38065;2;;;;https://www.fazzilisti.it/;;ca.fazzilisti@cimonetti.it
12055042970;46.4173436;11.6767254;POINT (11.6767254 46.4173436);Villa Rosa;chalet;;;;;;;;;;
12058827424;46.0642309;11.2467581;POINT (11.2467581 46.0642309);Unnamed;caravan_site;Via Luigi Senesi;Pergine Valsugana;38057;;;;;;;
12076568468;46.2333382;10.8252574;POINT (10.8252574 46.2333382);Zeni hotel;hotel;;;;;;;;;;
12082266442;45.8531947;10.9679354;POINT (10.9679354 45.8531947);Villa Cameras;guest_house;Via del Garda;Mori;38065;85;;;;;;
12092372526;45.8956025;10.8429661;POINT (10.8429661 45.8956025);B&B Marigold;guest_house;Via dell'Albola;Riva del Garda;38066;85;;;;https://www.bbmarigold.com/;;
12097412312;46.2257444;10.8262008;POINT (10.8262008 46.2257444);Rosengarten hotel;hotel;;;;;;;;;;
12165512414;46.049711;11.2343639;POINT (11.2343639 46.049711);Unnamed;caravan_site;;;;;;;;;;
12189271278;46.0013815;11.2626476;POINT (11.2626476 46.0013815);Caldonazzo Dog Sport & Wellness;guest_house;Via Andanta;Caldonazzo;38052;30;;;;https://www.machevitadacani.it/bed-breakfast/struttura-ed-esperienze;+39 35 1976 4443;info@machevitadacani.it
12286096015;46.461579;11.8100037;POINT (11.8100037 46.461579);Unnamed;camp_site;;;;;;;;;;
12309608139;46.0530979;11.4577916;POINT (11.4577916 46.0530979);San Giorgio Rooms;guest_house;Vicolo Ioris;;;2;;;;;;
12310387784;45.9209963;10.8829053;POINT (10.8829053 45.9209963);Arco Gaia Apartments;guest_house;Via del Parco;Arco;38062;4;;Casa per Vacanze;;https://arcogaia.blogspot.com;+39 0464 531884;
12318171923;46.0977048;11.0175898;POINT (11.0175898 46.0977048);Agricampeggio da Bery;camp_site;;;;;;;;https://agricampeggiodabery.it/;+39 345 8503996;info@agricampeggiodabery.it
12321139104;45.9731665;10.5538314;POINT (10.5538314 45.9731665);Unnamed;camp_site;;;;;;;;;;
12328452236;46.3374721;11.0625578;POINT (11.0625578 46.3374721);B&B Angela;guest_house;;;;;;;;;;
12347731210;46.4287906;11.1555621;POINT (11.1555621 46.4287906);Hotel Regina del Bosco;hotel;;;;;;;;;;
12389967734;46.0300585;10.9245489;POINT (10.9245489 46.0300585);Rifugio Don Zio Pisoni;alpine_hut;;;;;;;Società degli Alpinisti Tridentini;https://www.sat.tn.it/rifugio-don-zio-pisoni-al-monte-casale/;+39 3453094967;rifugiodonziopisoni@gmail.com
12430843295;46.2376308;10.8194423;POINT (10.8194423 46.2376308);Super G Italian Mountain Club - Campiglio;alpine_hut;;;;;;;;;;
12446955093;45.9063501;11.1856994;POINT (11.1856994 45.9063501);Hotel Seggiovia;hotel;;Folgaria;38064;32;;;Port Roberto & C. sas;https://www.hotelseggioviafolgaria.it/;+39 0464/721179;info@hotelseggioviafolgaria.it
12500373821;46.0537237;11.45886;POINT (11.45886 46.0537237);La Casa sul Brenta;guest_house;;;;;;;;;;
12534103662;46.1619626;11.0021109;POINT (11.0021109 46.1619626);Residence 2000;hotel;;;;;;;;https://residence2000.it/it/;+39 0461 585711;residence.2000@tin.it
12534103663;46.1621915;11.0022616;POINT (11.0022616 46.1621915);Hotel Continental;hotel;Via Laghet;Andalo;38010;2;;;;http://www.htlcontinental.it/;+39 0461 585689;info@htlcontinental.it
12534103664;46.1641188;11.0013496;POINT (11.0013496 46.1641188);Residence Alba Nova;hotel;Via Dossi;Andalo;38010;7;;;;http://www.albanova.info/;+39 0461 585884;info@albanova.info
12534103665;46.1642801;11.0007701;POINT (11.0007701 46.1642801);Hotel Pier;hotel;Via Le Val;Andalo;38010;4;;;;http://www.pierhotel.net/;+39 0461 585784;info@pierhotel.net
12534103666;46.1638531;11.0015198;POINT (11.0015198 46.1638531);Hotel Bass;hotel;Via Le Val;Andalo;38010;2;;;Ghezzi Arturo;http://www.basshotelandalo.com/;+39 0461 585560;info@basshotelandalo.com
12534103668;46.1636178;11.0006598;POINT (11.0006598 46.1636178);Hotel Diana;hotel;Via Ponte Lambin;Andalo;38010;16;;;Ghezzi Arturo;http://www.hoteldianaandalo.com/;+39 0461 585733;info@hoteldianaandalo.com
12534103670;46.1633008;11.0015591;POINT (11.0015591 46.1633008);Hotel Garnì La Roccia;hotel;Via Ponte Lambin;Andalo;38010;;;;;http://www.larocciaandalo.it/;+39 0461 585767;info@larocciaandalo.it
12534103671;46.1647634;11.0017132;POINT (11.0017132 46.1647634);Hotel Select;hotel;Via Dossi;Andalo;38010;7;;;;http://www.hselect.it/;+39 0461 585884;info@hselect.it
12534103672;46.1646983;11.0038577;POINT (11.0038577 46.1646983);Hotel Alia Bianca Active & Family;hotel;Via don Faustino Tenaglia;Andalo;38010;12;;;;http://www.hotelbottamedi.it/;+39 0461 585831;info@hotelbottamedi.it
12534103673;46.1644146;11.0042687;POINT (11.0042687 46.1644146);Hotel Paganella;hotel;Via Paganella;Andalo;38010;1;;;;http://www.hotelpaganella.com/;+39 0461 585844;info@hotelpaganella.com
12534103675;46.1643768;11.005955;POINT (11.005955 46.1643768);Hotel Andalo;hotel;Via Paganella;Andalo;38010;7;;;;http://www.hotel-andalo.info/;+39 0461 585849;hotelandalo@13maggio.com
12534103676;46.163763;11.0049313;POINT (11.0049313 46.163763);Hotel K2;hotel;Via Rindole;Andalo;38010;2;;;;http://www.k2andalo.it/;+39 0461 585880;info@k2andalo.it
12534103677;46.1634927;11.0050703;POINT (11.0050703 46.1634927);Sassdei My Active Suite Hotel;hotel;;;;;;;;www.hotelsassdeiandalo.it;+39 0461 585421;info@hotelsassdeiandalo.it
12534103678;46.1638152;11.0064046;POINT (11.0064046 46.1638152);Hotel Cristallo;hotel;Via Rindole;Andalo;38010;1;;;;http://www.hotelcristalloandalo.com/;+39 0461 585744;info@hotelcristalloandalo.com
12534103679;46.1649632;11.0061623;POINT (11.0061623 46.1649632);Hotel Nordik;hotel;Via Paganella;Andalo;38010;11;;;;http://www.hotelnordik.com/;+39 0461 585879;info@hotelnordik.com
12534103680;46.1661678;11.0054281;POINT (11.0054281 46.1661678);Hotel Cavallino Lovely Hotel;hotel;Via don Faustino Tenaglia;Andalo;38010;9;;;;http://www.hotelcavallino.com/;+39 0461 585701;info@hotelcavallino.com
12534103682;46.1665008;11.0037503;POINT (11.0037503 46.1665008);Hotel Ghezzi;hotel;Viale Trento;Andalo;38010;12;;;;http://www.ghezzihotel.com/;+39 0461 585803;info@ghezzihotel.com
12534103683;46.165512;11.002476;POINT (11.002476 46.165512);Park Hotel Sport - Andalo;hotel;;;;;;;;;;
12534103684;46.1654609;11.0020228;POINT (11.0020228 46.1654609);Hotel Dal Bon;hotel;Via Dossi;Andalo;38010;4;;;;http://www.hoteldalbon.com/;+39 0461 585839;info@hoteldalbon.com
12534103685;46.1658562;11.0015487;POINT (11.0015487 46.1658562);Residence Lambin;hotel;Via Crosare;Andalo;38010;11a;;;;http://www.residencelambin.it/;+39 0461 589173;info@residencelambin.it
12534103686;46.1661696;11.0013562;POINT (11.0013562 46.1661696);Hotel Rosa Alpina;hotel;Via Crosare;Andalo;38010;11;;;;http://www.hotelrosaalpina.com/;+39 0461 585874;info@hotelrosaalpina.com
12534103687;46.1662228;11.0023246;POINT (11.0023246 46.1662228);Astoria Comfort Hotel;hotel;Via Crosare;Andalo;38010;7;;;;http://www.astoria-andalo.com/;+39 0461 585846;info@astoria-andalo.com
12534103688;46.1665939;11.0027392;POINT (11.0027392 46.1665939);Hotel Stella Alpina;hotel;Via Priori;Andalo;38010;2;;;;http://www.hotelstellaalpina.net/;+39 0461 585835;info@hotelstellaalpina.net
12534103689;46.1677539;11.0026956;POINT (11.0026956 46.1677539);Ambiez Suite Hotel;hotel;Via Priori;Andalo;38010;8;;;;http://www.hotelambiez.com/;+39 0461 585556;info@hotelambiez.com
12534103690;46.1678363;11.0020461;POINT (11.0020461 46.1678363);Alpino Family Hotel;hotel;Via Priori;Andalo;38010;;;;;http://www.alpinofamily.it/;+39 0461 585946;alpino@alpinofamily.it
12534103691;46.1676094;11.0037257;POINT (11.0037257 46.1676094);Hotel La Bussola;hotel;Viale Trento;Andalo;38010;11;;;;http://www.hotellabussola.com/;+39 0461 585888;info@hotellabussola.com
12534103692;46.1673124;11.0030555;POINT (11.0030555 46.1673124);Hotel Al Plan;hotel;Viale Trento;Andalo;38010;5;;;;http://www.hotelalplan.com/;+39 0461 585962;info@hotelalplan.com
12534103693;46.1675771;11.0014205;POINT (11.0014205 46.1675771);Dolce Avita;hotel;Via del Moro;Andalo;38010;1;;;;http://www.hoteldolceavita.it/;+39 0461 585912;info@hoteldolceavita.it
12534103694;46.1671254;10.9993035;POINT (10.9993035 46.1671254);Piccolo Hotel;hotel;Via Pegorar;Andalo;38010;2;;;Famiglia Viola;http://www.piccolo.it/;+39 0461 585710;piccolo@piccolo.it
12534103697;46.1710492;11.0073916;POINT (11.0073916 46.1710492);Garden;hotel;Viale Trento;Andalo;38010;19;;;;http://www.gardenandalo.com/;+39 0461 585870;info@gardenandalo.com
12534103700;46.1684718;11.002328;POINT (11.002328 46.1684718);Hotel Negresco;hotel;Via Priori;Andalo;38010;;;;;http://www.hotelnegrescoandalo.it/;+39 0461 585555;info@hotelnegrescoandalo.it
12534103801;46.1681751;11.0030453;POINT (11.0030453 46.1681751);Hotel Garnì Fiordaliso;hotel;Via Priori;Andalo;38010;;;;Famiglia Rigotti;http://www.hotelfiordaliso.com/;+39 0461 589027;hotelfiordaliso@tin.it
12534103802;46.166869;11.0074323;POINT (11.0074323 46.166869);Hotel Angelo;hotel;;;;;;;;;;
12534103803;46.1680525;11.0075783;POINT (11.0075783 46.1680525);Hotel Alpen;hotel;Via San Rocco;Andalo;38010;15;;;;http://www.hotelalpen.it/;+39 0461 585780;info@hotelalpen.it
12534103804;46.1674104;11.0085052;POINT (11.0085052 46.1674104);Hotel Gruppo Brenta;hotel;Via Strigole;Andalo;38010;1;;;;http://www.gruppobrenta.it/;+39 0461 585813;info@gruppobrenta.it
12534103805;46.1667287;11.0101357;POINT (11.0101357 46.1667287);"Hotel Costaverde ""ai Roni""";hotel;Via Roni;Andalo;38010;4;;;;;;
12534103806;46.1662723;11.0096802;POINT (11.0096802 46.1662723);Hotel Pian Castello;hotel;Via Strigole;Andalo;38010;6;;;;http://www.hotelpiancastello.com/;+39 0461-585609;info@hotelpiancastello.com
12534103807;46.1627415;11.0083385;POINT (11.0083385 46.1627415);Hotel La Baita;hotel;Via Monego;Andalo;38010;1;;;;http://www.hotelbaita.it/;+39 0461 585841;info@hotelbaita.it
12534385763;46.166722;11.0007393;POINT (11.0007393 46.166722);Hotel Allo zodiaco;hotel;Via Crosare;Andalo;38010;20;;Hotel 3 Stelle situato in posizione privilegiata, a pochi passi dal centro, nelle immediate vicinanze dell'attrezzatissima zona Parco/Sportiva e a 5 minuti dagli impianti sciistici;;https://www.allozodiaco.com;+39 0461 585667;info@allozodiaco.com
12534798828;46.1668345;11.0069385;POINT (11.0069385 46.1668345);Hotel Eden Family & Wellness Resort;hotel;Via Paganella;Andalo;38010;25;;;;;;
12534798830;46.1634567;11.0028721;POINT (11.0028721 46.1634567);Hotel Iris;hotel;Piazza Dolomiti;Andalo;;;;;;;+39 0461 585800;info@hotelirisandalo.it
12534798833;46.1650041;11.0010327;POINT (11.0010327 46.1650041);Alp Hotel Milano;hotel;Via Dossi;Andalo;38010;8;;;;http://www.alphotelmilano.it/;+39 0461 585731;info@alphotelmilano.it
12534798834;46.1630661;11.0032754;POINT (11.0032754 46.1630661);Residence Cime d'Oro;hotel;Via Perli;Andalo;38010;26;;;;http://www.residencecimedoro.it/;+39 0461 585615;info@residencecimedoro.it
12534798835;46.165166;11.0038535;POINT (11.0038535 46.165166);Hotel Adler;hotel;Piazza Centrale;Andalo;38010;2;;;;http://www.adlerhotel.it/;+39 0461 585828;info@adlerhotel.it
12534798836;46.164521;10.9876695;POINT (10.9876695 46.164521);Pian dei Sarnacli;chalet;;;;;;;;;;
12534798837;46.1659044;10.9998463;POINT (10.9998463 46.1659044);Hotel Serena;hotel;Via Crosare;Andalo;38010;15;;;;http://www.hotelserena.it/;+39 0461 585727;info@hotelserena.it
12534798839;46.1646959;11.002607;POINT (11.002607 46.1646959);Grand Hotel Piz Galin;hotel;Via Dossi;Andalo;38010;1;;;;https://www.pizgalin.it/;+39 0461 585837;info@pizgalin.it
12534798840;46.1658903;11.0086492;POINT (11.0086492 46.1658903);Hotel Splendid;hotel;;;;;;;;;+39 0461 585777;info@splendidhotelandalo.it
12534798842;46.1652618;11.0016259;POINT (11.0016259 46.1652618);Corona Dolomites Hotel;hotel;Via Dossi;Andalo;38010;6;;;Pancher Anna & C. S.a.s.;https://www.coronadolomiteshotel.com;+39 0461 186 0322;info@coronadolomiteshotel.com
