,Municipality,ref: ISTAT,year,Waste type,Quantity,category
442,22021.0,4022021,2016,Organic Fraction (t),"71,153",1.0
443,22238.0,4022238,2016,Organic Fraction (t),"198,914",1.0
444,22239.0,4022239,2016,Organic Fraction (t),"73,708",1.0
445,22022.0,4022022,2016,Organic Fraction (t),"504,875",1.0
446,22025.0,4022025,2016,Organic Fraction (t),"461,419",1.0
447,22026.0,4022026,2016,Organic Fraction (t),"26,539",1.0
448,,4022027,2016,Organic Fraction (t),"83,407",1.0
449,22029.0,4022029,2016,Organic Fraction (t),"105,453",1.0
450,,4022030,2016,Organic Fraction (t),"35,761",1.0
451,22032.0,4022032,2016,Organic Fraction (t),"246,361",1.0
452,22033.0,4022033,2016,Organic Fraction (t),"50,343",1.0
453,22034.0,4022034,2016,Organic Fraction (t),"488,716",1.0
454,22035.0,4022035,2016,Organic Fraction (t),"235,832",1.0
455,22036.0,4022036,2016,Organic Fraction (t),"247,703",1.0
456,22037.0,4022037,2016,Organic Fraction (t),"156,465",1.0
457,22038.0,4022038,2016,Organic Fraction (t),"190,458",1.0
458,22039.0,4022039,2016,Organic Fraction (t),"676,402",1.0
459,22040.0,4022040,2016,Organic Fraction (t),"97,846",1.0
460,,4022041,2016,Organic Fraction (t),"307,289",1.0
461,22042.0,4022042,2016,Organic Fraction (t),"205,106",1.0
462,22043.0,4022043,2016,Organic Fraction (t),"36,805",1.0
463,22045.0,4022045,2016,Organic Fraction (t),"23,980",1.0
464,22240.0,4022240,2016,Organic Fraction (t),"240,705",1.0
465,,4022046,2016,Organic Fraction (t),"70,394",1.0
466,22048.0,4022048,2016,Organic Fraction (t),"107,977",1.0
467,22047.0,4022047,2016,Organic Fraction (t),"411,214",1.0
468,22049.0,4022049,2016,Organic Fraction (t),"75,906",1.0
469,22050.0,4022050,2016,Organic Fraction (t),"874,681",1.0
470,22051.0,4022051,2016,Organic Fraction (t),"143,042",1.0
471,22052.0,4022052,2016,Organic Fraction (t),"81,231",1.0
472,22053.0,4022053,2016,Organic Fraction (t),"368,918",1.0
473,22054.0,4022054,2016,Organic Fraction (t),"12,731",1.0
474,22241.0,4022241,2016,Organic Fraction (t),"300,467",1.0
475,22058.0,4022058,2016,Organic Fraction (t),"69,224",1.0
476,22059.0,4022059,2016,Organic Fraction (t),"29,128",1.0
477,22060.0,4022060,2016,Organic Fraction (t),"31,969",1.0
478,22061.0,4022061,2016,Organic Fraction (t),"429,769",1.0
479,22062.0,4022062,2016,Organic Fraction (t),"720,130",1.0
480,,4022063,2016,Organic Fraction (t),"73,981",1.0
481,22228.0,4022228,2016,Organic Fraction (t),"375,619",1.0
482,22064.0,4022064,2016,Organic Fraction (t),"179,824",1.0
483,,4022242,2016,Organic Fraction (t),"154,621",1.0
484,22068.0,4022068,2016,Organic Fraction (t),"74,851",1.0
485,,4022070,2016,Organic Fraction (t),"124,913",1.0
486,22071.0,4022071,2016,Organic Fraction (t),"45,392",1.0
487,22074.0,4022074,2016,Organic Fraction (t),"133,104",1.0
488,22233.0,4022233,2016,Organic Fraction (t),"534,708",1.0
489,22078.0,4022078,2016,Organic Fraction (t),"50,538",1.0
490,22079.0,4022079,2016,Organic Fraction (t),"505,762",1.0
491,,4022080,2016,Organic Fraction (t),"65,174",1.0
492,22081.0,4022081,2016,Organic Fraction (t),"187,408",1.0
493,,4022083,2016,Organic Fraction (t),"116,361",1.0
494,,4022085,2016,Organic Fraction (t),"112,680",1.0
495,22087.0,4022087,2016,Organic Fraction (t),"596,280",1.0
496,,4022088,2016,Organic Fraction (t),"176,446",1.0
497,22089.0,4022089,2016,Organic Fraction (t),"129,887",1.0
498,,4022090,2016,Organic Fraction (t),"112,540",1.0
499,22091.0,4022091,2016,Organic Fraction (t),"53,089",1.0
500,22092.0,4022092,2016,Organic Fraction (t),"240,503",1.0
501,22093.0,4022093,2016,Organic Fraction (t),"115,182",1.0
502,22095.0,4022095,2016,Organic Fraction (t),"159,059",1.0
503,22097.0,4022097,2016,Organic Fraction (t),"141,096",1.0
504,22098.0,4022098,2016,Organic Fraction (t),"317,082",1.0
505,22102.0,4022102,2016,Organic Fraction (t),"184,355",1.0
506,22103.0,4022103,2016,Organic Fraction (t),"1.106,261",1.0
507,22229.0,4022229,2016,Organic Fraction (t),"457,750",1.0
508,22104.0,4022104,2016,Organic Fraction (t),"1.062,846",1.0
509,22106.0,4022106,2016,Organic Fraction (t),"87,198",1.0
510,22108.0,4022108,2016,Organic Fraction (t),"109,372",1.0
511,,4022109,2016,Organic Fraction (t),"38,608",1.0
512,22243.0,4022243,2016,Organic Fraction (t),"359,823",1.0
513,,4022110,2016,Organic Fraction (t),"251,751",1.0
514,,4022111,2016,Organic Fraction (t),"66,603",1.0
515,22112.0,4022112,2016,Organic Fraction (t),"13,660",1.0
516,22113.0,4022113,2016,Organic Fraction (t),"98,059",1.0
517,22114.0,4022114,2016,Organic Fraction (t),"352,841",1.0
518,22115.0,4022115,2016,Organic Fraction (t),"198,685",1.0
519,22116.0,4022116,2016,Organic Fraction (t),"682,533",1.0
520,22117.0,4022117,2016,Organic Fraction (t),"874,120",1.0
521,22118.0,4022118,2016,Organic Fraction (t),"655,702",1.0
522,22120.0,4022120,2016,Organic Fraction (t),"307,226",1.0
523,22123.0,4022123,2016,Organic Fraction (t),"1.049,062",1.0
524,22124.0,4022124,2016,Organic Fraction (t),"741,990",1.0
525,,4022126,2016,Organic Fraction (t),"171,186",1.0
526,22127.0,4022127,2016,Organic Fraction (t),"226,427",1.0
527,22128.0,4022128,2016,Organic Fraction (t),"145,501",1.0
528,22129.0,4022129,2016,Organic Fraction (t),"78,920",1.0
529,22130.0,4022130,2016,Organic Fraction (t),"58,545",1.0
530,22131.0,4022131,2016,Organic Fraction (t),"174,593",1.0
531,,4022133,2016,Organic Fraction (t),"23,344",1.0
532,,4022134,2016,Organic Fraction (t),"158,204",1.0
533,22136.0,4022136,2016,Organic Fraction (t),"245,161",1.0
534,22137.0,4022137,2016,Organic Fraction (t),"144,820",1.0
535,22138.0,4022138,2016,Organic Fraction (t),"42,653",1.0
536,22139.0,4022139,2016,Organic Fraction (t),"4.582,729",1.0
537,,4022234,2016,Organic Fraction (t),"145,845",1.0
538,22142.0,4022142,2016,Organic Fraction (t),"60,266",1.0
539,22143.0,4022143,2016,Organic Fraction (t),"797,723",1.0
540,22144.0,4022144,2016,Organic Fraction (t),"215,167",1.0
541,,4022244,2016,Organic Fraction (t),"186,336",1.0
542,,4022145,2016,Organic Fraction (t),"473,050",1.0
543,22230.0,4022230,2016,Organic Fraction (t),"767,166",1.0
544,22147.0,4022147,2016,Organic Fraction (t),"922,015",1.0
545,,4022245,2016,Organic Fraction (t),"939,444",1.0
546,22150.0,4022150,2016,Organic Fraction (t),"134,185",1.0
547,,4022152,2016,Organic Fraction (t),"130,644",1.0
548,22153.0,4022153,2016,Organic Fraction (t),"2.672,048",1.0
549,,4022154,2016,Organic Fraction (t),"64,656",1.0
550,22155.0,4022155,2016,Organic Fraction (t),"168,556",1.0
551,22156.0,4022156,2016,Organic Fraction (t),"226,859",1.0
552,22157.0,4022157,2016,Organic Fraction (t),"31,855",1.0
553,22135.0,4022135,2016,Organic Fraction (t),"176,560",1.0
554,22159.0,4022159,2016,Organic Fraction (t),"83,202",1.0
555,,4022160,2016,Organic Fraction (t),"199,451",1.0
556,22161.0,4022161,2016,Organic Fraction (t),"5.237,148",1.0
557,,4022162,2016,Organic Fraction (t),"63,017",1.0
558,22163.0,4022163,2016,Organic Fraction (t),"98,162",1.0
559,22164.0,4022164,2016,Organic Fraction (t),"25,807",1.0
560,22165.0,4022165,2016,Organic Fraction (t),"39,747",1.0
561,22231.0,4022231,2016,Organic Fraction (t),"195,770",1.0
562,,4022167,2016,Organic Fraction (t),"383,418",1.0
563,,4022168,2016,Organic Fraction (t),"110,588",1.0
564,22169.0,4022169,2016,Organic Fraction (t),"98,162",1.0
565,22170.0,4022170,2016,Organic Fraction (t),"103,490",1.0
566,22171.0,4022171,2016,Organic Fraction (t),"104,533",1.0
567,22172.0,4022172,2016,Organic Fraction (t),"153,197",1.0
568,22246.0,4022246,2016,Organic Fraction (t),"335,324",1.0
569,22173.0,4022173,2016,Organic Fraction (t),"48,671",1.0
570,,4022176,2016,Organic Fraction (t),"93,948",1.0
571,22177.0,4022177,2016,Organic Fraction (t),"109,372",1.0
572,22179.0,4022179,2016,Organic Fraction (t),"178,670",1.0
573,22180.0,4022180,2016,Organic Fraction (t),"168,114",1.0
574,22181.0,4022181,2016,Organic Fraction (t),"73,878",1.0
575,22182.0,4022182,2016,Organic Fraction (t),"150,070",1.0
576,22183.0,4022183,2016,Organic Fraction (t),"463,283",1.0
577,22184.0,4022184,2016,Organic Fraction (t),"85,011",1.0
578,22188.0,4022188,2016,Organic Fraction (t),"148,728",1.0
579,22189.0,4022189,2016,Organic Fraction (t),"42,187",1.0
580,22190.0,4022190,2016,Organic Fraction (t),"135,582",1.0
581,22191.0,4022191,2016,Organic Fraction (t),"199,702",1.0
582,22193.0,4022193,2016,Organic Fraction (t),"44,875",1.0
583,22195.0,4022195,2016,Organic Fraction (t),"67,255",1.0
584,22196.0,4022196,2016,Organic Fraction (t),"580,419",1.0
585,22199.0,4022199,2016,Organic Fraction (t),"362,941",1.0
586,22200.0,4022200,2016,Organic Fraction (t),"136,690",1.0
587,22202.0,4022202,2016,Organic Fraction (t),"52,302",1.0
588,22203.0,4022203,2016,Organic Fraction (t),"130,840",1.0
589,22247.0,4022247,2016,Organic Fraction (t),"218,866",1.0
590,22205.0,4022205,2016,Organic Fraction (t),"16.600,420",1.0
591,22232.0,4022232,2016,Organic Fraction (t),"126,288",1.0
592,22209.0,4022209,2016,Organic Fraction (t),"77,582",1.0
593,22210.0,4022210,2016,Organic Fraction (t),"43,482",1.0
594,22248.0,4022248,2016,Organic Fraction (t),"640,259",1.0
595,,4022211,2016,Organic Fraction (t),"174,705",1.0
596,22213.0,4022213,2016,Organic Fraction (t),"290,327",1.0
597,,4022216,2016,Organic Fraction (t),"28,993",1.0
598,,4022217,2016,Organic Fraction (t),"227,791",1.0
599,,4022249,2016,Organic Fraction (t),"507,513",1.0
600,22222.0,4022222,2016,Organic Fraction (t),"383,386",1.0
601,22224.0,4022224,2016,Organic Fraction (t),"392,544",1.0
602,,4022225,2016,Organic Fraction (t),"216,656",1.0
603,22226.0,4022226,2016,Organic Fraction (t),"356,212",1.0
604,22001.0,4022001,2017,Organic Fraction (t),"930,919",1.0
605,22002.0,4022002,2017,Organic Fraction (t),"178,400",1.0
606,22003.0,4022003,2017,Organic Fraction (t),"367,935",1.0
607,22235.0,4022235,2017,Organic Fraction (t),"214,105",1.0
608,,4022236,2017,Organic Fraction (t),"479,077",1.0
609,22237.0,4022237,2017,Organic Fraction (t),"64,976",1.0
610,22005.0,4022005,2017,Organic Fraction (t),"477,711",1.0
611,22006.0,4022006,2017,Organic Fraction (t),"2.381,855",1.0
612,22007.0,4022007,2017,Organic Fraction (t),"446,727",1.0
613,,4022009,2017,Organic Fraction (t),"624,203",1.0
614,22011.0,4022011,2017,Organic Fraction (t),"180,311",1.0
615,22013.0,4022013,2017,Organic Fraction (t),"268,458",1.0
616,22015.0,4022015,2017,Organic Fraction (t),"40,234",1.0
617,22017.0,4022017,2017,Organic Fraction (t),"157,245",1.0
618,22018.0,4022018,2017,Organic Fraction (t),"45,003",1.0
619,22021.0,4022021,2017,Organic Fraction (t),"63,886",1.0
620,22238.0,4022238,2017,Organic Fraction (t),"178,599",1.0
621,22239.0,4022239,2017,Organic Fraction (t),"66,181",1.0
622,22022.0,4022022,2017,Organic Fraction (t),"678,358",1.0
623,22025.0,4022025,2017,Organic Fraction (t),"452,157",1.0
624,22026.0,4022026,2017,Organic Fraction (t),"26,419",1.0
625,,4022027,2017,Organic Fraction (t),"83,031",1.0
626,22029.0,4022029,2017,Organic Fraction (t),"94,682",1.0
627,,4022030,2017,Organic Fraction (t),"35,599",1.0
628,22032.0,4022032,2017,Organic Fraction (t),"244,493",1.0
629,22033.0,4022033,2017,Organic Fraction (t),"62,063",1.0
630,22034.0,4022034,2017,Organic Fraction (t),"464,708",1.0
631,22035.0,4022035,2017,Organic Fraction (t),"215,276",1.0
632,22036.0,4022036,2017,Organic Fraction (t),"227,783",1.0
633,22037.0,4022037,2017,Organic Fraction (t),"155,759",1.0
634,22038.0,4022038,2017,Organic Fraction (t),"171,650",1.0
635,22039.0,4022039,2017,Organic Fraction (t),"676,596",1.0
636,22040.0,4022040,2017,Organic Fraction (t),"92,248",1.0
637,,4022041,2017,Organic Fraction (t),"289,708",1.0
638,22042.0,4022042,2017,Organic Fraction (t),"184,159",1.0
639,22043.0,4022043,2017,Organic Fraction (t),"33,844",1.0
640,22045.0,4022045,2017,Organic Fraction (t),"21,531",1.0
641,22240.0,4022240,2017,Organic Fraction (t),"113,379",1.0
642,,4022046,2017,Organic Fraction (t),"70,076",1.0
643,22048.0,4022048,2017,Organic Fraction (t),"100,051",1.0
644,22047.0,4022047,2017,Organic Fraction (t),"387,688",1.0
645,22049.0,4022049,2017,Organic Fraction (t),"71,546",1.0
646,22050.0,4022050,2017,Organic Fraction (t),"824,638",1.0
647,22051.0,4022051,2017,Organic Fraction (t),"142,396",1.0
648,22052.0,4022052,2017,Organic Fraction (t),"80,002",1.0
649,22053.0,4022053,2017,Organic Fraction (t),"363,336",1.0
650,22054.0,4022054,2017,Organic Fraction (t),"14,765",1.0
651,22241.0,4022241,2017,Organic Fraction (t),"295,922",1.0
652,22058.0,4022058,2017,Organic Fraction (t),"86,900",1.0
653,22059.0,4022059,2017,Organic Fraction (t),"27,377",1.0
654,22060.0,4022060,2017,Organic Fraction (t),"31,825",1.0
655,22061.0,4022061,2017,Organic Fraction (t),"408,725",1.0
656,22062.0,4022062,2017,Organic Fraction (t),"716,879",1.0
657,,4022063,2017,Organic Fraction (t),"73,646",1.0
658,22228.0,4022228,2017,Organic Fraction (t),"337,256",1.0
659,22064.0,4022064,2017,Organic Fraction (t),"120,912",1.0
660,,4022242,2017,Organic Fraction (t),"153,923",1.0
661,22068.0,4022068,2017,Organic Fraction (t),"60,228",1.0
662,,4022070,2017,Organic Fraction (t),"117,766",1.0
663,22071.0,4022071,2017,Organic Fraction (t),"45,187",1.0
664,22074.0,4022074,2017,Organic Fraction (t),"132,502",1.0
665,22233.0,4022233,2017,Organic Fraction (t),"572,033",1.0
666,22078.0,4022078,2017,Organic Fraction (t),"54,699",1.0
667,22079.0,4022079,2017,Organic Fraction (t),"515,601",1.0
668,,4022080,2017,Organic Fraction (t),"81,817",1.0
669,22081.0,4022081,2017,Organic Fraction (t),"184,573",1.0
670,,4022083,2017,Organic Fraction (t),"104,477",1.0
671,,4022085,2017,Organic Fraction (t),"47,850",1.0
672,22087.0,4022087,2017,Organic Fraction (t),"571,734",1.0
673,,4022088,2017,Organic Fraction (t),"175,650",1.0
674,22089.0,4022089,2017,Organic Fraction (t),"126,399",1.0
675,,4022090,2017,Organic Fraction (t),"45,058",1.0
676,22091.0,4022091,2017,Organic Fraction (t),"52,286",1.0
677,22092.0,4022092,2017,Organic Fraction (t),"310,446",1.0
678,22093.0,4022093,2017,Organic Fraction (t),"103,418",1.0
679,22095.0,4022095,2017,Organic Fraction (t),"41,731",1.0
680,22097.0,4022097,2017,Organic Fraction (t),"96,906",1.0
681,22098.0,4022098,2017,Organic Fraction (t),"320,682",1.0
682,22102.0,4022102,2017,Organic Fraction (t),"192,975",1.0
683,22103.0,4022103,2017,Organic Fraction (t),"1.089,528",1.0
684,22229.0,4022229,2017,Organic Fraction (t),"436,050",1.0
685,22104.0,4022104,2017,Organic Fraction (t),"1.014,961",1.0
686,22106.0,4022106,2017,Organic Fraction (t),"86,804",1.0
687,22108.0,4022108,2017,Organic Fraction (t),"107,718",1.0
688,,4022109,2017,Organic Fraction (t),"37,303",1.0
689,22243.0,4022243,2017,Organic Fraction (t),"354,380",1.0
690,,4022110,2017,Organic Fraction (t),"321,328",1.0
691,,4022111,2017,Organic Fraction (t),"66,302",1.0
692,22112.0,4022112,2017,Organic Fraction (t),"12,266",1.0
693,22113.0,4022113,2017,Organic Fraction (t),"106,066",1.0
694,22114.0,4022114,2017,Organic Fraction (t),"420,104",1.0
695,22115.0,4022115,2017,Organic Fraction (t),"130,617",1.0
696,22116.0,4022116,2017,Organic Fraction (t),"672,208",1.0
697,22117.0,4022117,2017,Organic Fraction (t),"860,896",1.0
698,22118.0,4022118,2017,Organic Fraction (t),"634,403",1.0
699,22120.0,4022120,2017,Organic Fraction (t),"302,579",1.0
700,22123.0,4022123,2017,Organic Fraction (t),"1.018,656",1.0
701,22124.0,4022124,2017,Organic Fraction (t),"730,050",1.0
702,,4022126,2017,Organic Fraction (t),"168,597",1.0
703,22127.0,4022127,2017,Organic Fraction (t),"206,320",1.0
704,22128.0,4022128,2017,Organic Fraction (t),"148,636",1.0
705,22129.0,4022129,2017,Organic Fraction (t),"38,632",1.0
706,22130.0,4022130,2017,Organic Fraction (t),"13,795",1.0
707,22131.0,4022131,2017,Organic Fraction (t),"116,310",1.0
708,,4022133,2017,Organic Fraction (t),"18,243",1.0
709,,4022134,2017,Organic Fraction (t),"149,153",1.0
710,22136.0,4022136,2017,Organic Fraction (t),"244,288",1.0
711,22137.0,4022137,2017,Organic Fraction (t),"85,241",1.0
712,22138.0,4022138,2017,Organic Fraction (t),"38,296",1.0
713,22139.0,4022139,2017,Organic Fraction (t),"4.673,207",1.0
714,,4022234,2017,Organic Fraction (t),"130,949",1.0
715,22142.0,4022142,2017,Organic Fraction (t),"51,109",1.0
716,22143.0,4022143,2017,Organic Fraction (t),"716,250",1.0
717,22144.0,4022144,2017,Organic Fraction (t),"196,990",1.0
718,,4022244,2017,Organic Fraction (t),"167,305",1.0
719,,4022145,2017,Organic Fraction (t),"462,113",1.0
720,22230.0,4022230,2017,Organic Fraction (t),"763,702",1.0
721,22147.0,4022147,2017,Organic Fraction (t),"869,262",1.0
722,,4022245,2017,Organic Fraction (t),"981,993",1.0
723,22150.0,4022150,2017,Organic Fraction (t),"154,354",1.0
724,,4022152,2017,Organic Fraction (t),"130,055",1.0
725,22153.0,4022153,2017,Organic Fraction (t),"2.964,718",1.0
726,,4022154,2017,Organic Fraction (t),"64,364",1.0
727,22155.0,4022155,2017,Organic Fraction (t),"167,796",1.0
728,22156.0,4022156,2017,Organic Fraction (t),"171,100",1.0
729,22157.0,4022157,2017,Organic Fraction (t),"20,382",1.0
730,22135.0,4022135,2017,Organic Fraction (t),"150,012",1.0
731,22159.0,4022159,2017,Organic Fraction (t),"82,826",1.0
732,,4022160,2017,Organic Fraction (t),"196,434",1.0
733,22161.0,4022161,2017,Organic Fraction (t),"5.171,848",1.0
734,,4022162,2017,Organic Fraction (t),"62,732",1.0
735,22163.0,4022163,2017,Organic Fraction (t),"97,719",1.0
736,22164.0,4022164,2017,Organic Fraction (t),"20,514",1.0
737,22165.0,4022165,2017,Organic Fraction (t),"28,727",1.0
738,22231.0,4022231,2017,Organic Fraction (t),"175,775",1.0
739,,4022167,2017,Organic Fraction (t),"377,618",1.0
740,,4022168,2017,Organic Fraction (t),"104,583",1.0
741,22169.0,4022169,2017,Organic Fraction (t),"97,719",1.0
742,22170.0,4022170,2017,Organic Fraction (t),"103,023",1.0
743,22171.0,4022171,2017,Organic Fraction (t),"117,477",1.0
744,22172.0,4022172,2017,Organic Fraction (t),"192,319",1.0
745,22246.0,4022246,2017,Organic Fraction (t),"301,078",1.0
746,22173.0,4022173,2017,Organic Fraction (t),"48,451",1.0
747,,4022176,2017,Organic Fraction (t),"105,318",1.0
748,22177.0,4022177,2017,Organic Fraction (t),"107,718",1.0
749,22179.0,4022179,2017,Organic Fraction (t),"160,422",1.0
750,22180.0,4022180,2017,Organic Fraction (t),"165,571",1.0
751,22181.0,4022181,2017,Organic Fraction (t),"73,545",1.0
752,22182.0,4022182,2017,Organic Fraction (t),"134,744",1.0
753,22183.0,4022183,2017,Organic Fraction (t),"415,966",1.0
754,22184.0,4022184,2017,Organic Fraction (t),"76,328",1.0
755,22188.0,4022188,2017,Organic Fraction (t),"127,385",1.0
756,22189.0,4022189,2017,Organic Fraction (t),"27,576",1.0
757,22190.0,4022190,2017,Organic Fraction (t),"117,534",1.0
758,22191.0,4022191,2017,Organic Fraction (t),"213,827",1.0
759,22193.0,4022193,2017,Organic Fraction (t),"45,360",1.0
760,22195.0,4022195,2017,Organic Fraction (t),"89,066",1.0
761,22196.0,4022196,2017,Organic Fraction (t),"547,211",1.0
762,22199.0,4022199,2017,Organic Fraction (t),"325,873",1.0
763,22200.0,4022200,2017,Organic Fraction (t),"136,072",1.0
764,22202.0,4022202,2017,Organic Fraction (t),"38,996",1.0
765,22203.0,4022203,2017,Organic Fraction (t),"103,093",1.0
766,22247.0,4022247,2017,Organic Fraction (t),"196,512",1.0
767,22205.0,4022205,2017,Organic Fraction (t),"16.616,358",1.0
768,22232.0,4022232,2017,Organic Fraction (t),"113,389",1.0
769,22209.0,4022209,2017,Organic Fraction (t),"73,143",1.0
770,22210.0,4022210,2017,Organic Fraction (t),"47,502",1.0
771,22248.0,4022248,2017,Organic Fraction (t),"630,573",1.0
772,,4022211,2017,Organic Fraction (t),"164,710",1.0
773,22213.0,4022213,2017,Organic Fraction (t),"334,328",1.0
774,,4022216,2017,Organic Fraction (t),"31,148",1.0
775,,4022217,2017,Organic Fraction (t),"227,833",1.0
776,,4022249,2017,Organic Fraction (t),"505,222",1.0
777,22222.0,4022222,2017,Organic Fraction (t),"411,217",1.0
778,22224.0,4022224,2017,Organic Fraction (t),"407,385",1.0
779,,4022225,2017,Organic Fraction (t),"213,378",1.0
780,22226.0,4022226,2017,Organic Fraction (t),"335,833",1.0
781,22001.0,4022001,2018,Organic Fraction (t),"1.033,180",1.0
782,22002.0,4022002,2018,Organic Fraction (t),"181,794",1.0
